class,age,male,female
0,0 to 1,1025.03,964.19
1,1 to 5,4013.98,3769.19
10,10 to 15,5351.02,4993.88
15,15 to 20,5046.81,4810.02
20,20 to 25,4871.37,4894.59
25,25 to 30,5163.63,4914.85
30,30 to 35,4556.95,4357.36
35,35 to 40,4298.09,4004.79
40,40 to 45,3574.21,3368.07
45,45 to 50,3340.24,3058.44
5,5 to 10,5372.25,4990.49
50,50 to 55,2642.85,2516.29
55,55 to 60,2098.29,1827.69
60,60 to 65,1502.42,1459.39
65,65 to 70,976.59,971.42
70,70 to 75,656.12,677.08
75,75 to 80,408.54,407.26
80,80 and over,347.45,396.52
