class,age,male,female
0,0 to 1,813.29,765.14
1,1 to 5,3184.79,2991.05
10,10 to 15,4212.55,3923.37
15,15 to 20,3948.39,3724.99
20,20 to 25,3792.97,3806.8
25,25 to 30,4017.84,3830.21
30,30 to 35,3542.82,3399.14
35,35 to 40,3343.38,3123.93
40,40 to 45,2778.85,2621.56
45,45 to 50,2595.59,2375.72
5,5 to 10,4263.33,3955.66
50,50 to 55,2052.33,1961.05
55,55 to 60,1631.02,1419.73
60,60 to 65,1164.92,1137.4
65,65 to 70,758.53,756.17
70,70 to 75,512.11,532.66
75,75 to 80,320.32,319.04
80,80 and over,272.02,312.12
