class,age,male,female
0,0 to 1,242.36,225.14
1,1 to 5,949.07,880.12
10,10 to 15,1279.42,1172.05
15,15 to 20,1281.44,1130.49
20,20 to 25,1233.92,1208.58
25,25 to 30,1305.14,1246.43
30,30 to 35,1166.91,1097.03
35,35 to 40,1109.73,1001.37
40,40 to 45,916.25,808.39
45,45 to 50,831.36,726.06
5,5 to 10,1230.04,1146.61
50,50 to 55,655.74,606.26
55,55 to 60,548.18,448.75
60,60 to 65,393.63,395.3
65,65 to 70,272.77,285.67
70,70 to 75,168.09,192.5
75,75 to 80,108.57,118.02
80,80 and over,92.25,117.6
