class,age,male,female
0,0 to 1,329.73,310.24
1,1 to 5,1291.2,1212.8
10,10 to 15,1762.61,1648.56
15,15 to 20,1684.98,1617.71
20,20 to 25,1627.31,1630.45
25,25 to 30,1720.19,1640.63
30,30 to 35,1515.87,1456.3
35,35 to 40,1441.18,1343.3
40,40 to 45,1195.57,1128.09
45,45 to 50,1114.73,1023.66
5,5 to 10,1737.91,1615.75
50,50 to 55,876.63,838.27
55,55 to 60,697.75,613.12
60,60 to 65,495.39,488.83
65,65 to 70,324.1,327.93
70,70 to 75,216.42,226
75,75 to 80,134.45,136.76
80,80 and over,114.19,130.8
