class,age,male,female
0,0 to 1,3797.7,3561.3
1,1 to 5,14906.06,13959.08
10,10 to 15,16235.21,15189.67
15,15 to 20,15375.8,14980.31
20,20 to 25,14421.21,13968.69
25,25 to 30,13596.75,12939.02
30,30 to 35,11939.57,11391.15
35,35 to 40,11057.65,10351.14
40,40 to 45,9430.94,8920.2
45,45 to 50,8028.21,7402.65
5,5 to 10,17877.21,16734.39
50,50 to 55,7242.84,6801.78
55,55 to 60,6011.67,4876.25
60,60 to 65,4479.22,4290.14
65,65 to 70,3043.88,2863.65
70,70 to 75,2058.29,2194.99
75,75 to 80,1304.13,1393.29
80,80 and over,1326.73,1732.94
