class,age,male,female
0,0 to 1,3854.56,3597.41
1,1 to 5,15094.27,14062.83
10,10 to 15,16038.21,14976.8
15,15 to 20,15126.89,14723.59
20,20 to 25,14513.94,13856.81
25,25 to 30,13829.06,12869.38
30,30 to 35,12185.75,11364.91
35,35 to 40,11208.98,10301.91
40,40 to 45,9516.14,8950.3
45,45 to 50,8192.3,7524.84
5,5 to 10,17854,16651.66
50,50 to 55,7246.62,6831.22
55,55 to 60,6135.89,4982.57
60,60 to 65,4553.52,4399.97
65,65 to 70,3196.93,3050.36
70,70 to 75,2020.84,2224.07
75,75 to 80,1328.47,1465.36
80,80 and over,1241.52,1687.13
