class,age,male,female
0,0 to 1,616.43,575.16
1,1 to 5,2413.89,2248.39
10,10 to 15,2502.11,2222.11
15,15 to 20,2192.57,1898.56
20,20 to 25,2091.01,2073.24
25,25 to 30,2073.46,1912.42
30,30 to 35,1843.75,1649.51
35,35 to 40,1591.59,1445.78
40,40 to 45,1313.22,1220.95
45,45 to 50,1119.04,1060.51
5,5 to 10,2840.45,2639.85
50,50 to 55,948.27,894.62
55,55 to 60,750.24,647.14
60,60 to 65,533.74,525.2
65,65 to 70,344.31,377.63
70,70 to 75,227.79,295.89
75,75 to 80,158.23,197.12
80,80 and over,150.12,214.04
