class,age,male,female
0,0 to 1,2301.3,2141.95
1,1 to 5,9011.77,8373.24
10,10 to 15,10678.5,9992.69
15,15 to 20,9538.67,8733.7
20,20 to 25,8866.4,8875.78
25,25 to 30,9158.13,8715.84
30,30 to 35,8182.79,7621.49
35,35 to 40,7387.63,6827.19
40,40 to 45,6138.6,5678.05
45,45 to 50,5369.37,5035.86
5,5 to 10,11160.45,10360.56
50,50 to 55,4600.51,4302.51
55,55 to 60,3631.21,3063.06
60,60 to 65,2799.28,2684.13
65,65 to 70,1895.17,1800.44
70,70 to 75,1249.06,1341.55
75,75 to 80,866.16,853.44
80,80 and over,813.3,996.68
