class,age,male,female
0,0 to 1,3159.48,2922.47
1,1 to 5,12372.38,11424.42
10,10 to 15,15292.58,14248.2
15,15 to 20,14739.41,14088.13
20,20 to 25,13062.08,13024.43
25,25 to 30,13415.99,12810.81
30,30 to 35,11816.64,10900.72
35,35 to 40,11022.15,9907.14
40,40 to 45,8904.3,7928.21
45,45 to 50,7787.55,6915.58
5,5 to 10,15833.7,14589.09
50,50 to 55,6196.29,5460.57
55,55 to 60,4746.1,3972.97
60,60 to 65,3455.81,3120.24
65,65 to 70,2220.93,2141.52
70,70 to 75,1496.68,1486.56
75,75 to 80,980.12,935.05
80,80 and over,932.88,1078.68
