class,age,male,female
0,0 to 1,642.6,594.02
1,1 to 5,2516.38,2322.13
10,10 to 15,3433.59,3141.19
15,15 to 20,3449.39,3330.36
20,20 to 25,3426.27,3507.5
25,25 to 30,3662.09,3558.44
30,30 to 35,3471.75,3215.19
35,35 to 40,3326.46,3067.02
40,40 to 45,2827.18,2585.13
45,45 to 50,2699.8,2353.49
5,5 to 10,3278.6,3036.06
50,50 to 55,2097.01,1888.96
55,55 to 60,1697.71,1466.79
60,60 to 65,1235.14,1167.05
65,65 to 70,872.89,792.47
70,70 to 75,544.47,501.43
75,75 to 80,363.96,303.56
80,80 and over,280.15,286.07
