class,age,male,female
0,0 to 1,4116.97,3810.31
1,1 to 5,16121.84,14895.12
10,10 to 15,18022.74,16356.66
15,15 to 20,17214.42,14908.76
20,20 to 25,15292.42,15758.67
25,25 to 30,15811.96,14882.95
30,30 to 35,13674.31,12460.88
35,35 to 40,12291.21,11405.82
40,40 to 45,10039.44,9721.81
45,45 to 50,9105.61,8612.95
5,5 to 10,19017.62,17694.64
50,50 to 55,7410.88,6902.64
55,55 to 60,5824.33,5081.76
60,60 to 65,3808.27,3973.01
65,65 to 70,2723.56,2932.16
70,70 to 75,1640.5,2106.47
75,75 to 80,1200.48,1410.13
80,80 and over,1060.15,1429.05
