Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,200965,ARIF MD IFTIKAR HUSSAIN,14-Sep-2023 02:48 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,198523,Arunmoni Phukan,06-Sep-2023 01:37 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,197504,ARUPJYOTI MAHANTA,31-Aug-2023 11:53 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,196374,AUSHI NANDI,22-Aug-2023 02:47 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,196603,BABU DCHAMUAH,24-Aug-2023 03:19 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,199544,BABUL BURAGOHAIN,07-Sep-2023 03:09 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,198234,BARSHA GOGOI,05-Sep-2023 07:10 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,196375,BIDYUT CHUTIA,22-Aug-2023 02:55 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,198165,Bijoy Krishna Doley,05-Sep-2023 04:07 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,198662,BIJOY PEGU,06-Sep-2023 03:53 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,198107,BIKASH HAZARIKA,05-Sep-2023 02:25 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,197822,Bikash Saikia,03-Sep-2023 10:01 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,196259,BIMAL KUMAR GOGOI,21-Aug-2023 07:14 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,197926,BIMAN MUKHARJEE,04-Sep-2023 05:28 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,198221,BINIT KR. GOGOI,05-Sep-2023 06:42 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,201536,BIPIN KUMAR SINGH,15-Sep-2023 01:07 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,196688,BIPLAB GOGOI,25-Aug-2023 12:00 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,198581,Bipul Basumatary,06-Sep-2023 02:23 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,197826,Bipul Gogoi,03-Sep-2023 10:19 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,200363,BIPUL GOGOI,11-Sep-2023 04:08 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,201356,BIREN BARUAH,15-Sep-2023 10:37 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,198796,Biren Sonowal,06-Sep-2023 07:21 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,200685,Birinchi Gogoi,13-Sep-2023 03:25 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,197430,BISHNU BORUAH,30-Aug-2023 04:49 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,197049,Biswadip Pegu,28-Aug-2023 12:17 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,197061,Biswanath Doley,28-Aug-2023 12:35 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,200000,Bitupan Chamuah,09-Sep-2023 06:15 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,198468,Bivuti Bhuyan,06-Sep-2023 12:49 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,197225,BRAHMAPUTRA COMMERCE AND TRADE,29-Aug-2023 12:47 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,199147,CHANDAN TRUST FIRM,07-Sep-2023 11:29 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,200658,CHENIDHAR KUMBANG,13-Sep-2023 01:58 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,197893,CHENIRAM HANDIQUE,04-Sep-2023 01:47 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,199638,CHIRANJIT GOGOI,07-Sep-2023 03:40 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,196283,CHIRAN KUMAR GOGOI,21-Aug-2023 06:02 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,198063,CHITRAMONI BORPATRA GOHAIN,05-Sep-2023 01:15 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,197945,DAYA NANDA KACHARI,04-Sep-2023 05:50 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,196811,DAYANANDA PEGU,26-Aug-2023 03:38 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,196626,Debajit Changmai,24-Aug-2023 06:30 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,198594,DEBA PRATIM CHUTIA,06-Sep-2023 02:38 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,198450,Deba Pratim Deori,06-Sep-2023 12:37 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,197021,DHAN HAZARIKA,28-Aug-2023 11:20 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,197083,DHB MULTIPURPOSE ENGINEERING ENTERPRISE,31-Aug-2023 03:24 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,198884,DHRUBAJYOTI BORGOHAIN,06-Sep-2023 09:57 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,196379,Dibya Jyoti Hazarika,22-Aug-2023 03:25 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,196604,DIJIT CHUTIA,24-Aug-2023 03:35 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,198034,DILENDRA RAY,05-Sep-2023 12:00 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,200403,DILIP KUMAR SAIKIA,12-Sep-2023 12:14 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,198341,DILIP PATIR,06-Sep-2023 09:19 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,199415,DIMPLE BORPATRA GOHAIN,07-Sep-2023 01:52 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,201458,DIMPUL BORGOHAIN,15-Sep-2023 12:20 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,198260,DIPAK BORUAH,05-Sep-2023 08:05 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,196632,Dipak Gogoi,24-Aug-2023 06:57 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,196402,DIPEN DAW,22-Aug-2023 05:36 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,200816,Dipen Gogoi,13-Sep-2023 10:18 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,65,197820,Dulu Chutia,03-Sep-2023 09:54 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,66,197874,Durgeswar Mili,04-Sep-2023 11:48 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,67,198536,DWIBAN KUMAR BARO,06-Sep-2023 01:53 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,68,196580,GAMESWAR MILI,24-Aug-2023 02:02 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,69,197733,Ganesh Mili,02-Sep-2023 02:28 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,70,198018,Ghana Kanta Narah,05-Sep-2023 11:10 AM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,71,198083,GHANA KRISHNA BORGOHAIN,05-Sep-2023 01:52 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,72,197248,GHANASHYAM KUTUM,29-Aug-2023 02:19 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,73,198918,GOPANKA PATHAK,06-Sep-2023 10:39 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,74,200702,HANDRY MILI,13-Sep-2023 03:55 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,75,197665,Hari Chandra Mili,01-Sep-2023 03:20 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,76,197585,HARIPRASAD BARUAH,31-Aug-2023 06:54 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,77,198883,HEMA GOHAIN,06-Sep-2023 09:56 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,78,199342,Hemanga Kumar Das,07-Sep-2023 01:19 PM,Accepted-AOC,Awarded,23-Jul-2024 12:15 PM,,,,,,,,,,,,,,,,,AOC
