object_id,Relief Inmates
18-756-00249,340.0
18-313-00172,742.0
18-319-00198,0.0
18-306-00138,839.0
18-313-00174,0.0
18-308-00150,0.0
18-314-00178,265.0
18-300-00103,0.0
18-308-00153,0.0
18-756-00251,0.0
18-313-00175,668.0
18-756-00250,0.0
18-305-00130,426.0
18-316-00184,0.0
18-313-00173,1013.0
18-316-00188,0.0
18-319-00202,0.0
18-313-00176,5437.0
18-306-00140,0.0
18-307-00145,0.0
18-305-00131,0.0
18-755-00278,0.0
18-313-00177,898.0
18-316-00185,114.0
18-314-00179,18.0
18-308-00151,0.0
18-311-00166,0.0
18-316-00187,16.0
18-316-00186,0.0
