object_id,Relief Inmates
18-303-00122,0.0
18-313-00172,0.0
18-319-00198,0.0
18-311-00165,1021.0
18-313-00174,0.0
18-308-00150,0.0
18-308-00153,0.0
18-313-00175,324.0
18-816-00259,0.0
18-318-00195,171.0
18-326-00245,0.0
18-308-00152,129.0
18-312-00276,0.0
18-326-00268,0.0
18-305-00130,78.0
18-305-00136,0.0
18-317-00189,0.0
18-313-00173,48.0
18-302-00115,0.0
18-318-00196,0.0
18-755-00248,2723.0
18-325-00269,0.0
18-302-00117,0.0
18-326-00247,0.0
18-310-00162,0.0
18-313-00176,346.0
18-310-00164,97.0
18-311-00168,0.0
18-317-00191,0.0
18-317-00192,17.0
18-314-00275,0.0
18-305-00131,0.0
18-755-00278,0.0
18-313-00177,293.0
18-308-00151,0.0
18-311-00166,0.0
18-755-00279,0.0
18-310-00161,0.0
18-310-00163,3976.0
18-312-00170,0.0
