object_id,Relief Inmates
18-301-00110,0.0
18-318-00194,2237.0
18-317-00190,2541.0
18-324-00260,614.0
18-303-00121,11044.0
18-300-00105,2125.0
18-799-00124,4777.0
18-302-00116,22030.0
18-323-00227,6447.0
18-324-00234,755.0
18-323-00225,1968.0
18-323-00224,210.0
18-303-00264,0.0
18-303-00122,101257.0
18-324-00262,1470.0
18-320-00205,741.0
18-300-00102,1692.0
18-304-00126,0.0
18-307-00142,0.0
18-320-00207,3442.0
18-301-00113,7423.0
18-756-00249,0.0
18-319-00199,656.0
18-313-00172,0.0
18-321-00216,0.0
18-319-00198,153.0
18-310-00160,0.0
18-321-00214,0.0
18-301-00114,264.0
18-306-00138,117.0
18-321-00212,0.0
18-303-00266,3556.0
18-325-00270,1670.0
18-311-00165,0.0
18-313-00174,0.0
18-307-00146,0.0
18-306-00137,505.0
18-308-00150,301.0
18-305-00133,0.0
18-301-00112,1887.0
18-310-00159,0.0
18-310-00158,0.0
18-757-00253,3422.0
18-309-00155,2165.0
18-300-00103,8819.0
18-302-00118,0.0
18-323-00228,598.0
18-308-00153,0.0
18-756-00251,247.0
18-816-00259,1414.0
18-321-00213,0.0
18-300-00101,2180.0
18-318-00195,850.0
18-321-00211,3391.0
18-756-00250,390.0
18-326-00245,835.0
18-757-00252,43043.0
18-324-00233,102.0
18-308-00152,0.0
18-312-00277,0.0
18-307-00144,0.0
18-326-00268,1492.0
18-303-00120,0.0
18-305-00130,0.0
18-321-00210,3103.0
18-305-00136,4980.0
18-317-00189,24558.0
18-316-00184,44238.0
18-318-00197,245.0
18-313-00173,0.0
18-300-00104,5880.0
18-304-00127,0.0
18-316-00188,3761.0
18-302-00115,14545.0
18-318-00196,337.0
18-757-00254,0.0
18-760-00281,0.0
18-325-00269,4517.0
18-319-00202,1306.0
18-302-00117,1711.0
18-304-00271,0.0
18-326-00247,1710.0
18-304-00129,0.0
18-310-00162,0.0
18-304-00128,177.0
18-306-00140,0.0
18-305-00134,14533.0
18-321-00215,0.0
18-310-00164,0.0
18-323-00226,5506.0
18-307-00141,902.0
18-317-00191,463.0
18-307-00145,0.0
18-321-00272,0.0
18-323-00223,10918.0
18-317-00192,185.0
18-305-00135,1749.0
18-321-00208,2960.0
18-302-00119,0.0
18-305-00132,0.0
18-309-00154,0.0
18-305-00131,0.0
18-303-00123,2856.0
18-799-00265,2132.0
18-320-00206,0.0
18-316-00185,168402.0
18-325-00239,1917.0
18-308-00151,0.0
18-311-00166,0.0
18-316-00187,45096.0
18-319-00200,7144.0
18-307-00147,95.0
18-816-00261,1630.0
18-310-00161,0.0
18-312-00169,0.0
18-306-00139,0.0
18-323-00222,8335.0
18-310-00163,0.0
18-309-00156,203.0
18-326-00246,1911.0
18-316-00186,122.0
18-760-00280,0.0
