class,age,male,female
0,0 to 1,1116.35,1023.92
1,1 to 5,4277.45,3916.47
10,10 to 15,5297.68,4850.62
15,15 to 20,4958.29,4723.77
20,20 to 25,4628.43,4813.29
25,25 to 30,4906.64,4875.08
30,30 to 35,4739.64,4441.24
35,35 to 40,4316.39,3889.71
40,40 to 45,3467.34,3174.45
45,45 to 50,3122.59,2806.68
5,5 to 10,5295.77,4954.89
50,50 to 55,2418.03,2268.86
55,55 to 60,1981.14,1732.66
60,60 to 65,1536.15,1465.63
65,65 to 70,1074.21,1096.32
70,70 to 75,717.87,708.55
75,75 to 80,457.94,430.05
80,80 and over,387.43,415.84
