class,age,male,female
0,0 to 1,251.33,232.51
1,1 to 5,962.99,889.35
10,10 to 15,1174.26,1074.36
15,15 to 20,1161.25,1050.8
20,20 to 25,1037.1,1040.24
25,25 to 30,1106.28,1021.18
30,30 to 35,956.8,908.7
35,35 to 40,947.31,878.21
40,40 to 45,761.72,721.49
45,45 to 50,694.4,639.2
5,5 to 10,1199.26,1099.81
50,50 to 55,530.33,504.03
55,55 to 60,447.32,372.52
60,60 to 65,291.92,291.41
65,65 to 70,214.82,230.27
70,70 to 75,137.37,155.14
75,75 to 80,98.4,103.08
80,80 and over,82.49,99.29
