class,age,male,female
0,0 to 1,1100.35,1023.16
1,1 to 5,4216.14,3913.6
10,10 to 15,5845.13,5436.36
15,15 to 20,5956.49,5468.25
20,20 to 25,5978.17,5741.07
25,25 to 30,6190.86,6022.26
30,30 to 35,5876.12,5396.22
35,35 to 40,5619.88,5035.22
40,40 to 45,4671.73,4046.19
45,45 to 50,4216.62,3609.3
5,5 to 10,5378.17,4972.2
50,50 to 55,3450.5,3124.86
55,55 to 60,2793.56,2294.77
60,60 to 65,2061.59,2131.61
65,65 to 70,1714.7,1802.01
70,70 to 75,1087.16,1228.25
75,75 to 80,649.23,662.65
80,80 and over,477.3,577.26
