class,age,male,female
0,0 to 1,1195.01,1113.8
1,1 to 5,4578.85,4260.3
10,10 to 15,5779.1,5321.9
15,15 to 20,5555.3,5013.2
20,20 to 25,4902.35,5002.28
25,25 to 30,5218.44,5027.64
30,30 to 35,4636.11,4410.71
35,35 to 40,4516.33,4226.13
40,40 to 45,3648.45,3507.95
45,45 to 50,3315.39,3040.58
5,5 to 10,5802.93,5370.56
50,50 to 55,2541.71,2425.65
55,55 to 60,2121.94,1793.83
60,60 to 65,1437.83,1428.11
65,65 to 70,1030.55,1055.48
70,70 to 75,653.12,748.34
75,75 to 80,445.29,457.92
80,80 and over,401.98,487.53
