class,age,male,female
0,0 to 1,1070.15,1006.68
1,1 to 5,4100.42,3850.53
10,10 to 15,5420.42,5060.08
15,15 to 20,5188.44,4951.62
20,20 to 25,5041.66,5065.54
25,25 to 30,5341.56,5083.26
30,30 to 35,4755.94,4547.29
35,35 to 40,4589.78,4275.85
40,40 to 45,3814.58,3594.85
45,45 to 50,3564.85,3264.87
5,5 to 10,5331.14,4953.06
50,50 to 55,2814.22,2679.16
55,55 to 60,2247.62,1958.32
60,60 to 65,1612.33,1566.1
65,65 to 70,1099.91,1094.53
70,70 to 75,733.09,756.17
75,75 to 80,438.21,437.24
80,80 and over,372.48,424.81
