class,age,male,female
0,0 to 1,3818.49,3517.82
1,1 to 5,14631.07,13455.64
10,10 to 15,17122.3,15865.09
15,15 to 20,17354.49,16644.7
20,20 to 25,16878,16311.45
25,25 to 30,16523.96,15925.89
30,30 to 35,15251.03,14482.7
35,35 to 40,14641.2,13604.91
40,40 to 45,12406.49,11534.81
45,45 to 50,10914.06,10168.68
5,5 to 10,17248.18,15880.58
50,50 to 55,9269.12,8921.04
55,55 to 60,7841.01,6614.24
60,60 to 65,5688.45,5341.1
65,65 to 70,4117.5,3860.84
70,70 to 75,2550.12,2626.2
75,75 to 80,1627.3,1626.17
80,80 and over,1348.78,1734.65
