class,age,male,female
0,0 to 1,686.53,640.57
1,1 to 5,2630.52,2450.17
10,10 to 15,2699.48,2397.39
15,15 to 20,2398.53,2076.9
20,20 to 25,2301.11,2281.56
25,25 to 30,2281.01,2103.85
30,30 to 35,2046.65,1831.03
35,35 to 40,1807.21,1641.65
40,40 to 45,1490.22,1385.52
45,45 to 50,1269.69,1203.28
5,5 to 10,3006.18,2793.88
50,50 to 55,1073.73,1012.98
55,55 to 60,854.61,737.17
60,60 to 65,609.27,599.52
65,65 to 70,412.62,452.55
70,70 to 75,270.93,351.92
75,75 to 80,180.81,225.24
80,80 and over,171.39,244.36
