class,age,male,female
0,0 to 1,308.93,288.25
1,1 to 5,1183.72,1102.56
10,10 to 15,1214.75,1078.81
15,15 to 20,1079.32,934.59
20,20 to 25,1035.48,1026.69
25,25 to 30,1026.44,946.72
30,30 to 35,920.98,823.95
35,35 to 40,813.23,738.73
40,40 to 45,670.59,623.47
45,45 to 50,571.35,541.47
5,5 to 10,1352.76,1257.23
50,50 to 55,483.17,455.84
55,55 to 60,384.57,331.72
60,60 to 65,274.17,269.78
65,65 to 70,185.68,203.65
70,70 to 75,121.91,158.36
75,75 to 80,81.36,101.36
80,80 and over,77.12,109.96
