class,age,male,female
0,0 to 1,1809.28,1660.34
1,1 to 5,6932.48,6350.79
10,10 to 15,8534.13,7805.06
15,15 to 20,7983.2,7621.27
20,20 to 25,7459.28,7774.07
25,25 to 30,7883.99,7875.57
30,30 to 35,7659.18,7217.59
35,35 to 40,7012.56,6332.89
40,40 to 45,5648.45,5172.34
45,45 to 50,5086.02,4584.52
5,5 to 10,8545.1,8019.4
50,50 to 55,3945.29,3693.86
55,55 to 60,3228.47,2814.76
60,60 to 65,2500.15,2394.38
65,65 to 70,1748.54,1790.29
70,70 to 75,1169.27,1157.42
75,75 to 80,739.15,702.49
80,80 and over,635.98,681.91
