class,age,male,female
0,0 to 1,2182.56,1998.21
1,1 to 5,8362.81,7643.15
10,10 to 15,9302.06,8745.23
15,15 to 20,8937.07,8412.73
20,20 to 25,8205.07,7621.42
25,25 to 30,7777.78,7440.28
30,30 to 35,7266.37,6761.07
35,35 to 40,6916.16,6298.49
40,40 to 45,5806.22,5299.47
45,45 to 50,4830.06,4309.45
5,5 to 10,9798.59,9275.37
50,50 to 55,4205.61,3958.2
55,55 to 60,3327.1,2736.21
60,60 to 65,2749.72,2518.03
65,65 to 70,1934.12,1718.67
70,70 to 75,1239.1,1240.17
75,75 to 80,684.78,635.47
80,80 and over,620.07,749.32
