class,age,male,female
0,0 to 1,2173.3,2032.57
1,1 to 5,8327.29,7774.58
10,10 to 15,9880.26,9016.29
15,15 to 20,8962.6,7624.42
20,20 to 25,8256.47,8296.62
25,25 to 30,8869.41,8558.31
30,30 to 35,8036.46,7642.43
35,35 to 40,7567.45,7060.53
40,40 to 45,6272.28,5767.71
45,45 to 50,5755.96,5104.68
5,5 to 10,10564.3,9730.58
50,50 to 55,4636.61,4391.05
55,55 to 60,3764.42,3154.77
60,60 to 65,2775.96,2689.51
65,65 to 70,1967.44,1902.43
70,70 to 75,1319.84,1416.31
75,75 to 80,836.13,790.27
80,80 and over,696.54,843.89
