class,age,male,female
0,0 to 1,2438.05,2269.19
1,1 to 5,9341.73,8679.63
10,10 to 15,10960.77,10256.68
15,15 to 20,9930.31,9093.87
20,20 to 25,9283.95,9293.63
25,25 to 30,9585.9,9123.06
30,30 to 35,8641.97,8048.89
35,35 to 40,7981.9,7375.6
40,40 to 45,6627.68,6129.6
45,45 to 50,5796.32,5435.21
5,5 to 10,11237.1,10431.43
50,50 to 55,4954.86,4632.99
55,55 to 60,3934.04,3318.42
60,60 to 65,3038.51,2912.99
65,65 to 70,2159.33,2051.49
70,70 to 75,1412.52,1516.76
75,75 to 80,940.9,926.99
80,80 and over,882.74,1081.6
