class,age,male,female
0,0 to 1,798.26,741.78
1,1 to 5,3058.63,2837.32
10,10 to 15,4033.89,3697.35
15,15 to 20,4079.62,3604.33
20,20 to 25,3945.43,3863.7
25,25 to 30,4157.98,3966.3
30,30 to 35,3744.17,3516.83
35,35 to 40,3633.23,3278.47
40,40 to 45,2997.37,2647.05
45,45 to 50,2717.74,2376.65
5,5 to 10,3816.69,3558.32
50,50 to 55,2139.97,1979.34
55,55 to 60,1797.34,1470.66
60,60 to 65,1294.16,1297.12
65,65 to 70,941.88,986.1
70,70 to 75,574.59,658.76
75,75 to 80,357.03,389.47
80,80 and over,303.54,388.19
