class,age,male,female
0,0 to 1,3927.07,3660.63
1,1 to 5,15047.13,14001.91
10,10 to 15,18640.78,17416.53
15,15 to 20,17723.01,17155.22
20,20 to 25,17087.02,17654.69
25,25 to 30,18679.85,17743.54
30,30 to 35,17238.92,15619.09
35,35 to 40,15865.58,14335.61
40,40 to 45,13266.48,12101.51
45,45 to 50,12274.61,10968.6
5,5 to 10,18837.46,17545.79
50,50 to 55,10101.93,9124.56
55,55 to 60,8019.29,6811.24
60,60 to 65,6216.75,5522.34
65,65 to 70,4295.59,3893.54
70,70 to 75,2764.01,2601.61
75,75 to 80,1675.41,1507.19
80,80 and over,1410.75,1581.26
