class,age,male,female
0,0 to 1,836.38,772.85
1,1 to 5,3204.71,2956.14
10,10 to 15,4330.89,3954.81
15,15 to 20,4401.99,4246.61
20,20 to 25,4378.31,4466.36
25,25 to 30,4650.03,4510.73
30,30 to 35,4440.22,4108.63
35,35 to 40,4340.7,4004.03
40,40 to 45,3694.76,3382.81
45,45 to 50,3525.12,3076.37
5,5 to 10,4061.17,3755.04
50,50 to 55,2740.03,2465.8
55,55 to 60,2227.84,1921.03
60,60 to 65,1621.52,1529.68
65,65 to 70,1200.52,1090.31
70,70 to 75,743.1,685.54
75,75 to 80,478.07,400.54
80,80 and over,369.3,378.3
