class,age,male,female
0,0 to 1,1923.79,1772.9
1,1 to 5,7371.26,6781.34
10,10 to 15,8290.78,7649.69
15,15 to 20,7455.86,6731.01
20,20 to 25,6781.13,6943.52
25,25 to 30,7164.58,6854.11
30,30 to 35,6456.85,6053.3
35,35 to 40,5871.59,5416.39
40,40 to 45,4763.38,4483.6
45,45 to 50,4215.15,3968.03
5,5 to 10,8911.85,8304.14
50,50 to 55,3519.77,3411.55
55,55 to 60,2740.55,2375.99
60,60 to 65,2139.59,2189.81
65,65 to 70,1480.15,1489.02
70,70 to 75,1054.18,1137.82
75,75 to 80,618.66,647.3
80,80 and over,640.2,827.09
