class,age,male,female
0,0 to 1,598.22,552.98
1,1 to 5,2292.15,2115.13
10,10 to 15,3139.3,2853.91
15,15 to 20,3234.26,3133.7
20,20 to 25,3233.94,3343.81
25,25 to 30,3516.2,3347.52
30,30 to 35,3279.79,2969.43
35,35 to 40,3026.46,2775.13
40,40 to 45,2500.21,2366.29
45,45 to 50,2365.07,2181.78
5,5 to 10,2925.67,2702.46
50,50 to 55,1915.47,1746.88
55,55 to 60,1562.4,1343.82
60,60 to 65,1098.43,1047.89
65,65 to 70,744.77,709.16
70,70 to 75,452.43,453.62
75,75 to 80,298.94,272.59
80,80 and over,230.32,270.19
