class,age,male,female
0,0 to 1,211.06,192.92
1,1 to 5,808.7,737.91
10,10 to 15,1137.77,1048.18
15,15 to 20,1271.68,1195.29
20,20 to 25,1466.73,1405.94
25,25 to 30,1560.7,1547.86
30,30 to 35,1552.04,1463.36
35,35 to 40,1500.77,1390.49
40,40 to 45,1287.64,1146.21
45,45 to 50,1151.15,1018.5
5,5 to 10,1015.99,921.39
50,50 to 55,959.9,823.44
55,55 to 60,782.98,595.53
60,60 to 65,529.8,423.63
65,65 to 70,355.06,291.87
70,70 to 75,204.74,186.78
75,75 to 80,136.42,133.31
80,80 and over,98.78,123.45
