class,age,male,female
0,0 to 1,1270.2,1170.64
1,1 to 5,4866.96,4477.71
10,10 to 15,5474.63,5051.09
15,15 to 20,4922.99,4443.38
20,20 to 25,4477.46,4584.5
25,25 to 30,4730.99,4526.16
30,30 to 35,4263.75,3997.51
35,35 to 40,3877.63,3577.29
40,40 to 45,3146.03,2961.11
45,45 to 50,2784.35,2620.58
5,5 to 10,5885.17,5483.58
50,50 to 55,2324.75,2253.14
55,55 to 60,1810.31,1569.33
60,60 to 65,1413.07,1445.91
65,65 to 70,977.61,983.25
70,70 to 75,696.18,751.35
75,75 to 80,408.69,427.39
80,80 and over,422.59,545.83
