class,age,male,female
0,0 to 1,3151.06,2937.33
1,1 to 5,12073.73,11235.3
10,10 to 15,14942.6,13963.6
15,15 to 20,14211.15,13765.84
20,20 to 25,13708.43,14167.19
25,25 to 30,14999.24,14242.94
30,30 to 35,13845.96,12536.75
35,35 to 40,12739.88,11503.89
40,40 to 45,10657.83,9722.15
45,45 to 50,9870.34,8812.06
5,5 to 10,15123.04,14086.48
50,50 to 55,8122.39,7326.78
55,55 to 60,6441.9,5471.64
60,60 to 65,4997.79,4430.29
65,65 to 70,3447.88,3122.63
70,70 to 75,2221.36,2086.1
75,75 to 80,1343.59,1207.12
80,80 and over,1130.19,1265.68
