class,age,male,female
0,0 to 1,323.34,304.21
1,1 to 5,1238.91,1163.58
10,10 to 15,1674.87,1566.47
15,15 to 20,1624.13,1558.89
20,20 to 25,1577.08,1580.09
25,25 to 30,1666.71,1590.07
30,30 to 35,1482.4,1424.19
35,35 to 40,1441.8,1343.75
40,40 to 45,1195.14,1127.46
45,45 to 50,1113.75,1022.62
5,5 to 10,1619.48,1505.61
50,50 to 55,874.02,835.79
55,55 to 60,700.02,615.32
60,60 to 65,498.08,491.8
65,65 to 70,342.41,346.59
70,70 to 75,226.81,236.99
75,75 to 80,135.43,137.79
80,80 and over,114.88,131.67
