class,age,male,female
0,0 to 1,754.58,701.62
1,1 to 5,2891.26,2683.7
10,10 to 15,4007.18,3726.56
15,15 to 20,4083.76,3747.33
20,20 to 25,4107.91,3941.24
25,25 to 30,4250.7,4133.72
30,30 to 35,4038.04,3704.06
35,35 to 40,3859.34,3455.36
40,40 to 45,3209.96,2775.97
45,45 to 50,2898.02,2477.37
5,5 to 10,3685.88,3407.39
50,50 to 55,2374.06,2147.21
55,55 to 60,1921.41,1574.42
60,60 to 65,1418.82,1466.25
65,65 to 70,1182.35,1242.52
70,70 to 75,749.78,847.34
75,75 to 80,447.31,456.38
80,80 and over,328.14,396.77
