class,age,male,female
0,0 to 1,1141.1,1062.4
1,1 to 5,4372.31,4063.67
10,10 to 15,6113.3,5705.02
15,15 to 20,6207.77,5788.62
20,20 to 25,5678.55,5677.44
25,25 to 30,6076.93,5982.76
30,30 to 35,5564.25,5356.64
35,35 to 40,5472.14,5049.39
40,40 to 45,4446.34,4099.86
45,45 to 50,3967.15,3590.28
5,5 to 10,5705.53,5290.46
50,50 to 55,3095.65,2969.89
55,55 to 60,2545.27,2322.12
60,60 to 65,1826.77,1932.38
65,65 to 70,1383.3,1456.19
70,70 to 75,869.37,968.39
75,75 to 80,546.07,568.76
80,80 and over,443.84,544.26
