class,age,male,female
0,0 to 1,2460.83,2290.95
1,1 to 5,9429,8762.88
10,10 to 15,11043.51,10335.91
15,15 to 20,9971.6,9113.15
20,20 to 25,9342.44,9353.98
25,25 to 30,9648.86,9181.69
30,30 to 35,8704.15,8110.17
35,35 to 40,8027.79,7427.03
40,40 to 45,6673.91,6182.38
45,45 to 50,5836.85,5485.78
5,5 to 10,11326.71,10517.97
50,50 to 55,5004.78,4690.58
55,55 to 60,3978.35,3356.85
60,60 to 65,3079.35,2958.57
65,65 to 70,2192.39,2081.88
70,70 to 75,1433.09,1542.95
75,75 to 80,956.4,943.3
80,80 and over,896.93,1101.11
