class,age,male,female
0,0 to 1,1961.25,1827.05
1,1 to 5,7514.82,6988.45
10,10 to 15,10440.23,9644.57
15,15 to 20,10268.62,10037.53
20,20 to 25,9812.07,10255.59
25,25 to 30,10696.83,10319.82
30,30 to 35,9884.19,9076.33
35,35 to 40,9220.58,8454.69
40,40 to 45,7534.65,6767.31
45,45 to 50,6895.38,6222.94
5,5 to 10,9529.15,8879.72
50,50 to 55,5510.81,5189.12
55,55 to 60,4590.04,3909.12
60,60 to 65,3402.34,3176.41
65,65 to 70,2498.19,2283.34
70,70 to 75,1482.79,1405.28
75,75 to 80,931.67,826.12
80,80 and over,751.76,799.91
