class,age,male,female
0,0 to 1,1553.04,1419.56
1,1 to 5,5950.68,5429.8
10,10 to 15,7677.82,7082.54
15,15 to 20,7229.18,6801.62
20,20 to 25,6721.26,6894.26
25,25 to 30,7263.92,6954
30,30 to 35,6741.51,6066.96
35,35 to 40,5918.66,5255.93
40,40 to 45,4666.43,4280.34
45,45 to 50,4219.43,3724.69
5,5 to 10,7592.73,6958.98
50,50 to 55,3233.46,3070.63
55,55 to 60,2670.3,2375.66
60,60 to 65,2066.81,1920.24
65,65 to 70,1434.45,1430.77
70,70 to 75,952.83,926.29
75,75 to 80,648.48,561.79
80,80 and over,485.98,529.94
