class,age,male,female
0,0 to 1,2190.81,2025.13
1,1 to 5,8394.41,7746.1
10,10 to 15,11499.02,10453.7
15,15 to 20,11848.54,11480.48
20,20 to 25,11848.21,12250.95
25,25 to 30,12883.36,12265.65
30,30 to 35,12017.77,10880.73
35,35 to 40,11089.82,10170.03
40,40 to 45,9161.32,8670.84
45,45 to 50,8666.74,7995.65
5,5 to 10,10714.74,9897.16
50,50 to 55,7018.87,6401.71
55,55 to 60,5725.47,4925.03
60,60 to 65,4024.65,3840.09
65,65 to 70,2729.59,2598.85
70,70 to 75,1657.61,1662.21
75,75 to 80,1095.44,998.8
80,80 and over,843.94,990.15
