class,age,male,female
0,0 to 1,1880.7,1733.46
1,1 to 5,7206.17,6630.48
10,10 to 15,8110.11,7484.66
15,15 to 20,7293.84,6586.01
20,20 to 25,6636.89,6793.41
25,25 to 30,7009.65,6705.33
30,30 to 35,6317.32,5921.92
35,35 to 40,5745.99,5300.78
40,40 to 45,4663.33,4388.29
45,45 to 50,4125.83,3883.84
5,5 to 10,8711.43,8116.98
50,50 to 55,3446.68,3338.87
55,55 to 60,2684.57,2326.4
60,60 to 65,2095.58,2142.57
65,65 to 70,1450.41,1457.69
70,70 to 75,1031.53,1113.33
75,75 to 80,606.69,634.12
80,80 and over,626.75,809.06
