class,age,male,female
0,0 to 1,3753.9,3494.75
1,1 to 5,14383.58,13367.4
10,10 to 15,16848.09,15768.6
15,15 to 20,15214.82,13906.21
20,20 to 25,14253.92,14271.21
25,25 to 30,14721.07,14008.34
30,30 to 35,13279.42,12372.96
35,35 to 40,12248.35,11331.22
40,40 to 45,10182.34,9431.72
45,45 to 50,8905.17,8368.79
5,5 to 10,17279.3,16045.3
50,50 to 55,7634.9,7154.79
55,55 to 60,6068.86,5120.64
60,60 to 65,4697.05,4512.25
65,65 to 70,3343.95,3175.34
70,70 to 75,2185.77,2353.08
75,75 to 80,1458.73,1438.63
80,80 and over,1367.96,1679.19
