class,age,male,female
0,0 to 1,2274.04,2119.79
1,1 to 5,8713.31,8108.21
10,10 to 15,10782.3,10075.9
15,15 to 20,10253.31,9930.8
20,20 to 25,9889.99,10220.29
25,25 to 30,10819.97,10274.44
30,30 to 35,9987.58,9043.71
35,35 to 40,9189.77,8298.59
40,40 to 45,7687.81,7013.08
45,45 to 50,7119,6356.33
5,5 to 10,10912.83,10164.77
50,50 to 55,5858.74,5285.25
55,55 to 60,4646.61,3946.7
60,60 to 65,3604.94,3196.12
65,65 to 70,2487.13,2252.73
70,70 to 75,1602.43,1505.3
75,75 to 80,969.43,871.15
80,80 and over,815.67,913.67
