class,age,male,female
0,0 to 1,3163.26,2931.48
1,1 to 5,12120.49,11212.9
10,10 to 15,13322.65,12082.98
15,15 to 20,12839.34,11198.14
20,20 to 25,11537.27,11851.79
25,25 to 30,11874.52,11144.69
30,30 to 35,10347.04,9408.76
35,35 to 40,9477.56,8804.47
40,40 to 45,7767.98,7521.4
45,45 to 50,7016.65,6644.44
5,5 to 10,13844.43,12878.17
50,50 to 55,5712.96,5316.13
55,55 to 60,4506.77,3930.3
60,60 to 65,2961.14,3079.68
65,65 to 70,2215.7,2389.93
70,70 to 75,1323.05,1702.31
75,75 to 80,927.9,1092.8
80,80 and over,822.02,1106.26
