class,age,male,female
0,0 to 1,1429.04,1324.36
1,1 to 5,5475.27,5065.39
10,10 to 15,6760.53,6201.51
15,15 to 20,6632.87,6019.56
20,20 to 25,5895.49,5931.89
25,25 to 30,6296.21,5886.51
30,30 to 35,5489.84,5221.38
35,35 to 40,5423.6,5029.86
40,40 to 45,4351.25,4134.49
45,45 to 50,3959.72,3633.65
5,5 to 10,6866.48,6316.1
50,50 to 55,3016.36,2873.23
55,55 to 60,2539.99,2127.33
60,60 to 65,1681.61,1671.89
65,65 to 70,1227.23,1293.07
70,70 to 75,782.17,881.57
75,75 to 80,552.49,572.31
80,80 and over,474.74,568.75
