class,age,male,female
0,0 to 1,495.67,464.35
1,1 to 5,1899.22,1776.12
10,10 to 15,2243.85,2053.02
15,15 to 20,2009.36,1726.66
20,20 to 25,1841.21,1860.31
25,25 to 30,1980.98,1914.5
30,30 to 35,1793.08,1712.52
35,35 to 40,1684.61,1583.44
40,40 to 45,1396.91,1301.39
45,45 to 50,1286.88,1151.29
5,5 to 10,2421.48,2228.17
50,50 to 55,1037.72,989.76
55,55 to 60,834.43,709.39
60,60 to 65,615.74,594.47
65,65 to 70,432.99,413.73
70,70 to 75,295.71,312.08
75,75 to 80,186.88,172.93
80,80 and over,155.25,184.87
