class,age,male,female
0,0 to 1,1247.12,1156.81
1,1 to 5,4778.5,4424.78
10,10 to 15,5584.86,5038.19
15,15 to 20,5241.91,4240.87
20,20 to 25,4782.2,4848.17
25,25 to 30,4928.31,4754.44
30,30 to 35,4525.04,4222.01
35,35 to 40,4196.23,3852.26
40,40 to 45,3441.52,3235.57
45,45 to 50,3044.64,2858.27
5,5 to 10,5844.78,5445.28
50,50 to 55,2541.16,2436.33
55,55 to 60,2090.26,1802.28
60,60 to 65,1462.18,1476.82
65,65 to 70,1041.85,1089.82
70,70 to 75,683.18,829.31
75,75 to 80,457.22,533.4
80,80 and over,404.05,572.86
