class,age,male,female
0,0 to 1,1384.91,1286.44
1,1 to 5,5306.49,4920.61
10,10 to 15,7081.63,6485.7
15,15 to 20,7195.46,6343.37
20,20 to 25,6980.19,6832.87
25,25 to 30,7377.49,7042.19
30,30 to 35,6655.89,6253.37
35,35 to 40,6473.59,5838.01
40,40 to 45,5343.33,4709.2
45,45 to 50,4848.63,4231.03
5,5 to 10,6675.09,6223.07
50,50 to 55,3817.7,3526.56
55,55 to 60,3211.71,2623.78
60,60 to 65,2311.24,2319.68
65,65 to 70,1681.91,1761.88
70,70 to 75,1027.97,1178.07
75,75 to 80,637.53,693.68
80,80 and over,541.24,690.36
