class,age,male,female
0,0 to 1,887.39,830.06
1,1 to 5,3400.14,3174.98
10,10 to 15,4204.54,3856.83
15,15 to 20,4046.65,3580.45
20,20 to 25,3631.28,3718.82
25,25 to 30,3827.41,3646.42
30,30 to 35,3390.62,3196.49
35,35 to 40,3250.81,3073.35
40,40 to 45,2681.42,2584.69
45,45 to 50,2441.71,2266.72
5,5 to 10,4248.28,3923.43
50,50 to 55,1916.02,1814.32
55,55 to 60,1585.21,1323.34
60,60 to 65,1047.5,1054.73
65,65 to 70,755.77,794.09
70,70 to 75,481.08,567.66
75,75 to 80,330.68,353.23
80,80 and over,291.43,365.82
