class,age,male,female
0,0 to 1,3955.85,3732.4
1,1 to 5,15157.4,14276.43
10,10 to 15,17901.13,16262.02
15,15 to 20,17098.13,14246.03
20,20 to 25,15915.56,16489.22
25,25 to 30,16352.28,15348.03
30,30 to 35,14532.26,13396.8
35,35 to 40,13305.55,12892.46
40,40 to 45,11541.49,11211.34
45,45 to 50,10526.2,10049.35
5,5 to 10,18369.54,16935.15
50,50 to 55,8756,8171.31
55,55 to 60,7086.98,5783.05
60,60 to 65,4485.14,4649.46
65,65 to 70,3257.31,3580.59
70,70 to 75,2097.51,2656.03
75,75 to 80,1449.55,1687.28
80,80 and over,1233.18,1698.18
