class,age,male,female
0,0 to 1,3347.98,3117.09
1,1 to 5,12828.23,11922.85
10,10 to 15,15069.48,14102.85
15,15 to 20,13646.55,12514.82
20,20 to 25,12807.53,12847.58
25,25 to 30,13273.89,12629.5
30,30 to 35,11991.69,11153.18
35,35 to 40,11058.3,10215.15
40,40 to 45,9197.14,8511.36
45,45 to 50,8073.9,7562.59
5,5 to 10,15444.23,14343.85
50,50 to 55,6904.2,6454.84
55,55 to 60,5487.47,4632.14
60,60 to 65,4248.08,4060.77
65,65 to 70,3018.43,2857.82
70,70 to 75,1971.16,2105.37
75,75 to 80,1307.92,1283.43
80,80 and over,1219.34,1490.14
