class,age,male,female
0,0 to 1,682.93,635.84
1,1 to 5,2616.72,2432.1
10,10 to 15,3652.83,3372.23
15,15 to 20,3605.46,3524.83
20,20 to 25,3429.07,3579.79
25,25 to 30,3726.84,3598.94
30,30 to 35,3437.78,3160.91
35,35 to 40,3214.95,2948.4
40,40 to 45,2619.65,2347.8
45,45 to 50,2390.36,2156.7
5,5 to 10,3320.1,3091.72
50,50 to 55,1903.33,1793.5
55,55 to 60,1587.11,1351.04
60,60 to 65,1170.25,1095.64
65,65 to 70,861.13,789.2
70,70 to 75,509.54,483.67
75,75 to 80,321.08,285
80,80 and over,259.77,275.79
