class,age,male,female
0,0 to 1,3407.88,3159.12
1,1 to 5,13057.78,12083.63
10,10 to 15,14754.41,13214.14
15,15 to 20,13610.97,10624.51
20,20 to 25,12409.63,12620.96
25,25 to 30,12675.19,12167.23
30,30 to 35,11645.78,10782.53
35,35 to 40,10641.8,9756.46
40,40 to 45,8748.88,8265.93
45,45 to 50,7722.96,7317.96
5,5 to 10,15790.84,14724.19
50,50 to 55,6554.71,6283.33
55,55 to 60,5392.21,4584.88
60,60 to 65,3748.58,3742
65,65 to 70,2629.72,2746.13
70,70 to 75,1743.46,2160.29
75,75 to 80,1184.87,1416.8
80,80 and over,1066.65,1555.27
