object_id,SDRF_sanctions_awarded_value
18-324-00260,167545.7142857143
18-324-00231,167545.7142857143
18-324-00232,167545.7142857143
18-324-00233,167545.7142857143
18-324-00234,167545.7142857143
18-324-00262,167545.7142857143
18-324-00263,167545.7142857143
18-303-00120,893650.0
18-303-00121,893650.0
18-303-00122,893650.0
18-303-00123,893650.0
18-303-00264,893650.0
18-303-00266,893650.0
18-319-00198,6664240.0
18-319-00199,6664240.0
18-319-00200,6664240.0
18-319-00201,6664240.0
18-319-00202,6664240.0
18-316-00184,1142857.142857143
18-316-00185,1142857.142857143
18-316-00186,1142857.142857143
18-316-00187,1142857.142857143
18-316-00188,1142857.142857143
18-758-00256,1142857.142857143
18-758-00257,1142857.142857143
18-755-00248,498333.3333333333
18-755-00278,498333.3333333333
18-755-00279,498333.3333333333
18-315-00180,3683000.0
18-315-00181,3683000.0
18-315-00182,3683000.0
18-315-00183,3683000.0
18-302-00115,6463940.0
18-302-00116,6463940.0
18-302-00117,6463940.0
18-302-00118,6463940.0
18-302-00119,6463940.0
18-317-00189,149000.0
18-317-00190,149000.0
18-317-00191,149000.0
18-317-00192,149000.0
18-317-00193,149000.0
18-300-00101,1021750.0000000001
18-300-00102,1021750.0000000001
18-300-00103,1021750.0000000001
18-300-00104,1021750.0000000001
18-300-00105,1021750.0000000001
18-300-00106,1021750.0000000001
18-300-00107,1021750.0000000001
18-300-00108,1021750.0000000001
18-307-00141,1707700.0
18-307-00142,1707700.0
18-307-00143,1707700.0
18-307-00144,1707700.0
18-307-00145,1707700.0
18-307-00146,1707700.0
18-307-00147,1707700.0
18-760-00280,11217500.0
18-760-00281,11217500.0
18-304-00126,3792980.0
18-304-00127,3792980.0
18-304-00128,3792980.0
18-304-00129,3792980.0
18-304-00271,3792980.0
18-323-00222,970375.0
18-323-00223,970375.0
18-323-00224,970375.0
18-323-00225,970375.0
18-323-00226,970375.0
18-323-00227,970375.0
18-323-00228,970375.0
18-323-00230,970375.0
18-326-00240,1220333.3333333333
18-326-00241,1220333.3333333333
18-326-00242,1220333.3333333333
18-326-00243,1220333.3333333333
18-326-00244,1220333.3333333333
18-326-00245,1220333.3333333333
18-326-00246,1220333.3333333333
18-326-00247,1220333.3333333333
18-326-00268,1220333.3333333333
