object_id,SDRF_sanctions_awarded_value
18-314-00178,30000.0
18-314-00179,30000.0
18-759-00255,30000.0
18-314-00275,30000.0
18-321-00208,2082384.615384615
18-321-00209,2082384.615384615
18-321-00210,2082384.615384615
18-321-00211,2082384.615384615
18-321-00212,2082384.615384615
18-321-00213,2082384.615384615
18-321-00214,2082384.615384615
18-321-00215,2082384.615384615
18-321-00216,2082384.615384615
18-321-00217,2082384.615384615
18-321-00218,2082384.615384615
18-321-00272,2082384.615384615
18-321-00273,2082384.615384615
18-300-00101,35000.0
18-300-00102,35000.0
18-300-00103,35000.0
18-300-00104,35000.0
18-300-00105,35000.0
18-300-00106,35000.0
18-300-00107,35000.0
18-300-00108,35000.0
18-326-00240,17777.777777777777
18-326-00241,17777.777777777777
18-326-00242,17777.777777777777
18-326-00243,17777.777777777777
18-326-00244,17777.777777777777
18-326-00245,17777.777777777777
18-326-00246,17777.777777777777
18-326-00247,17777.777777777777
18-326-00268,17777.777777777777
