object_id,SDRF_sanctions_awarded_value
18-799-00124,68170800.0
18-799-00125,68170800.0
18-799-00265,68170800.0
18-324-00260,16941500.0
18-324-00231,16941500.0
18-324-00232,16941500.0
18-324-00233,16941500.0
18-324-00234,16941500.0
18-324-00262,16941500.0
18-324-00263,16941500.0
18-756-00249,3328333.3333333335
18-756-00250,3328333.3333333335
18-756-00251,3328333.3333333335
18-319-00198,1162667.9999999998
18-319-00199,1162667.9999999998
18-319-00200,1162667.9999999998
18-319-00201,1162667.9999999998
18-319-00202,1162667.9999999998
18-316-00184,219501857.14285713
18-316-00185,219501857.14285713
18-316-00186,219501857.14285713
18-316-00187,219501857.14285713
18-316-00188,219501857.14285713
18-758-00256,219501857.14285713
18-758-00257,219501857.14285713
18-325-00237,124744834.0
18-325-00238,124744834.0
18-325-00239,124744834.0
18-325-00269,124744834.0
18-325-00270,124744834.0
18-308-00148,3508383.3333333335
18-308-00149,3508383.3333333335
18-308-00150,3508383.3333333335
18-308-00151,3508383.3333333335
18-308-00152,3508383.3333333335
18-308-00153,3508383.3333333335
18-301-00109,8654059.999999998
18-301-00110,8654059.999999998
18-301-00111,8654059.999999998
18-301-00112,8654059.999999998
18-301-00113,8654059.999999998
18-301-00114,8654059.999999998
18-301-00274,8654059.999999998
18-310-00158,2462652.8571428573
18-310-00159,2462652.8571428573
18-310-00160,2462652.8571428573
18-310-00161,2462652.8571428573
18-310-00162,2462652.8571428573
18-310-00163,2462652.8571428573
18-310-00164,2462652.8571428573
18-315-00180,84423375.0
18-315-00181,84423375.0
18-315-00182,84423375.0
18-315-00183,84423375.0
18-313-00172,34909758.333333336
18-313-00173,34909758.333333336
18-313-00174,34909758.333333336
18-313-00175,34909758.333333336
18-313-00176,34909758.333333336
18-313-00177,34909758.333333336
18-318-00194,14693275.0
18-318-00195,14693275.0
18-318-00196,14693275.0
18-318-00197,14693275.0
18-757-00252,396933.3333333333
18-757-00253,396933.3333333333
18-757-00254,396933.3333333333
18-321-00208,26233675.384615384
18-321-00209,26233675.384615384
18-321-00210,26233675.384615384
18-321-00211,26233675.384615384
18-321-00212,26233675.384615384
18-321-00213,26233675.384615384
18-321-00214,26233675.384615384
18-321-00215,26233675.384615384
18-321-00216,26233675.384615384
18-321-00217,26233675.384615384
18-321-00218,26233675.384615384
18-321-00272,26233675.384615384
18-321-00273,26233675.384615384
18-322-00219,410500.00000000006
18-322-00220,410500.00000000006
18-322-00221,410500.00000000006
18-322-00267,410500.00000000006
18-317-00189,10800000.0
18-317-00190,10800000.0
18-317-00191,10800000.0
18-317-00192,10800000.0
18-317-00193,10800000.0
18-300-00101,72000.0
18-300-00102,72000.0
18-300-00103,72000.0
18-300-00104,72000.0
18-300-00105,72000.0
18-300-00106,72000.0
18-300-00107,72000.0
18-300-00108,72000.0
18-307-00141,38023128.571428575
18-307-00142,38023128.571428575
18-307-00143,38023128.571428575
18-307-00144,38023128.571428575
18-307-00145,38023128.571428575
18-307-00146,38023128.571428575
18-307-00147,38023128.571428575
18-760-00280,22500000.0
18-760-00281,22500000.0
18-304-00126,486400.0
18-304-00127,486400.0
18-304-00128,486400.0
18-304-00129,486400.0
18-304-00271,486400.0
18-305-00130,18617142.85714286
18-305-00131,18617142.85714286
18-305-00132,18617142.85714286
18-305-00133,18617142.85714286
18-305-00134,18617142.85714286
18-305-00135,18617142.85714286
18-305-00136,18617142.85714286
18-306-00137,437249.99999999994
18-306-00138,437249.99999999994
18-306-00139,437249.99999999994
18-306-00140,437249.99999999994
18-816-00235,10186000.0
18-816-00236,10186000.0
18-816-00258,10186000.0
18-816-00259,10186000.0
18-816-00261,10186000.0
18-326-00240,42047472.222222224
18-326-00241,42047472.222222224
18-326-00242,42047472.222222224
18-326-00243,42047472.222222224
18-326-00244,42047472.222222224
18-326-00245,42047472.222222224
18-326-00246,42047472.222222224
18-326-00247,42047472.222222224
18-326-00268,42047472.222222224
