class,age,male,female
0,0 to 1,2640.06,2442.46
1,1 to 5,10540.83,9736.35
10,10 to 15,12509.86,11592.35
15,15 to 20,12458.87,11932.54
20,20 to 25,11842.58,11469.54
25,25 to 30,11469.27,11104.01
30,30 to 35,10400.94,9929.49
35,35 to 40,9690.3,9028.13
40,40 to 45,8265.57,7661.98
45,45 to 50,7216.52,6700.23
5,5 to 10,13025.72,12021.16
50,50 to 55,6199.69,5915.65
55,55 to 60,5137.58,4300.39
60,60 to 65,3741.57,3501.19
65,65 to 70,2472.26,2292.54
70,70 to 75,1634.84,1656.37
75,75 to 80,1057.68,1037.55
80,80 and over,903.75,1141.93
