class,age,male,female
0,0 to 1,2197.08,2045.41
1,1 to 5,8772.91,8153.13
10,10 to 15,10385.2,9719.78
15,15 to 20,9210.85,8417.89
20,20 to 25,8556.5,8567.06
25,25 to 30,8844.78,8416.53
30,30 to 35,7855.09,7319.05
35,35 to 40,6995.57,6472.06
40,40 to 45,5854.37,5423.2
45,45 to 50,5107.08,4799.9
5,5 to 10,11000.72,10215.25
50,50 to 55,4400.01,4123.78
55,55 to 60,3459.91,2919.41
60,60 to 65,2676.36,2571.38
65,65 to 70,1750.66,1662.41
70,70 to 75,1187.79,1278.84
75,75 to 80,830.64,819.26
80,80 and over,764.01,937.93
