class,age,male,female
0,0 to 1,1300.7,1208.16
1,1 to 5,5193.66,4815.79
10,10 to 15,6094.55,5686.52
15,15 to 20,5402.04,4924.79
20,20 to 25,4985.86,5015.77
25,25 to 30,5178.67,4933.62
30,30 to 35,4598.03,4289.77
35,35 to 40,4083.06,3774.83
40,40 to 45,3399.19,3158.98
45,45 to 50,2972.56,2794.23
5,5 to 10,6522.57,6061.4
50,50 to 55,2546.39,2402.85
55,55 to 60,1993.73,1691.57
60,60 to 65,1544.65,1503.51
65,65 to 70,1004.42,965.09
70,70 to 75,693.65,747.07
75,75 to 80,472.57,471.5
80,80 and over,443.3,550.06
