class,age,male,female
0,0 to 1,759.11,705.84
1,1 to 5,3031.13,2813.53
10,10 to 15,4246.05,3948.71
15,15 to 20,4250.44,3900.29
20,20 to 25,4239.32,4067.31
25,25 to 30,4390.46,4269.63
30,30 to 35,4106.14,3766.53
35,35 to 40,3789.48,3392.81
40,40 to 45,3172.76,2743.81
45,45 to 50,2857.16,2442.44
5,5 to 10,4033.64,3728.88
50,50 to 55,2351.8,2127.07
55,55 to 60,1882.87,1542.84
60,60 to 65,1389.47,1435.93
65,65 to 70,1063.82,1117.95
70,70 to 75,700.23,791.34
75,75 to 80,437.74,446.62
80,80 and over,314.95,380.81
