class,age,male,female
0,0 to 1,1842.23,1718.33
1,1 to 5,7356.02,6849.4
10,10 to 15,7652.16,6802.16
15,15 to 20,6704.79,5807.01
20,20 to 25,6357.92,6314.45
25,25 to 30,6319.5,5833.34
30,30 to 35,5574.74,4991.13
35,35 to 40,4761.8,4329.85
40,40 to 45,3950.77,3680.15
45,45 to 50,3367.19,3190.85
5,5 to 10,8774.53,8155.1
50,50 to 55,2855.65,2692.25
55,55 to 60,2247.42,1939.77
60,60 to 65,1595.04,1573.86
65,65 to 70,997.07,1092.94
70,70 to 75,676.62,878.74
75,75 to 80,474.28,589.43
80,80 and over,439.59,625.3
