class,age,male,female
0,0 to 1,493.41,457.33
1,1 to 5,1970.18,1822.93
10,10 to 15,2852.75,2587.34
15,15 to 20,2886.78,2797.65
20,20 to 25,2843.72,2909.56
25,25 to 30,3103.4,3044.01
30,30 to 35,2975.8,2781.03
35,35 to 40,2711.24,2509.15
40,40 to 45,2291.69,2078.76
45,45 to 50,2100.52,1888.25
5,5 to 10,2617.41,2440.23
50,50 to 55,1694.45,1593.11
55,55 to 60,1373.47,1247.74
60,60 to 65,1087.83,1033.36
65,65 to 70,743.56,693.5
70,70 to 75,466.58,430.28
75,75 to 80,311.57,273.34
80,80 and over,239.76,253.3
